,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,acousticness,popularity,album_release_date,vibe,track_uri,artist_uri,genres
1654,DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",4w8niZpiMy6qz1mntFA5uM,0.842,0.801,8,-4.167,0,0.228,4.82e-06,0.0642,0.617,95.881,212500,4,0.157,78,9/28/18,upbeat,4w8niZpiMy6qz1mntFA5uM,540vIaP2JwjQb9dm3aArA4,electronic trap
1655,DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",4w8niZpiMy6qz1mntFA5uM,0.842,0.801,8,-4.167,0,0.228,4.82e-06,0.0642,0.617,95.881,212500,4,0.157,78,9/28/18,upbeat,4w8niZpiMy6qz1mntFA5uM,540vIaP2JwjQb9dm3aArA4,pop
1656,DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",4w8niZpiMy6qz1mntFA5uM,0.842,0.801,8,-4.167,0,0.228,4.82e-06,0.0642,0.617,95.881,212500,4,0.157,78,9/28/18,upbeat,4w8niZpiMy6qz1mntFA5uM,540vIaP2JwjQb9dm3aArA4,pop dance
1657,Aretha Franklin,I Never Loved a Man the Way I Love You,Respect,7s25THrKz86DM225dOYwnr,0.805,0.558,0,-5.226,1,0.041,2.2e-05,0.0546,0.965,114.95,147600,4,0.164,78,3/10/67,upbeat,7s25THrKz86DM225dOYwnr,7nwUJBm0HE4ZxD3f5cy5ok,classic soul
1658,Aretha Franklin,I Never Loved a Man the Way I Love You,Respect,7s25THrKz86DM225dOYwnr,0.805,0.558,0,-5.226,1,0.041,2.2e-05,0.0546,0.965,114.95,147600,4,0.164,78,3/10/67,upbeat,7s25THrKz86DM225dOYwnr,7nwUJBm0HE4ZxD3f5cy5ok,jazz blues
1659,Aretha Franklin,I Never Loved a Man the Way I Love You,Respect,7s25THrKz86DM225dOYwnr,0.805,0.558,0,-5.226,1,0.041,2.2e-05,0.0546,0.965,114.95,147600,4,0.164,78,3/10/67,upbeat,7s25THrKz86DM225dOYwnr,7nwUJBm0HE4ZxD3f5cy5ok,memphis soul
1660,Aretha Franklin,I Never Loved a Man the Way I Love You,Respect,7s25THrKz86DM225dOYwnr,0.805,0.558,0,-5.226,1,0.041,2.2e-05,0.0546,0.965,114.95,147600,4,0.164,78,3/10/67,upbeat,7s25THrKz86DM225dOYwnr,7nwUJBm0HE4ZxD3f5cy5ok,soul
1661,Aretha Franklin,I Never Loved a Man the Way I Love You,Respect,7s25THrKz86DM225dOYwnr,0.805,0.558,0,-5.226,1,0.041,2.2e-05,0.0546,0.965,114.95,147600,4,0.164,78,3/10/67,upbeat,7s25THrKz86DM225dOYwnr,7nwUJBm0HE4ZxD3f5cy5ok,southern soul
1662,Aretha Franklin,I Never Loved a Man the Way I Love You,Respect,7s25THrKz86DM225dOYwnr,0.805,0.558,0,-5.226,1,0.041,2.2e-05,0.0546,0.965,114.95,147600,4,0.164,78,3/10/67,upbeat,7s25THrKz86DM225dOYwnr,7nwUJBm0HE4ZxD3f5cy5ok,vocal jazz
1663,Taylor Swift,1989,Shake It Off,5xTtaWoae3wi06K5WfVUUH,0.647,0.785,7,-5.414,1,0.165,0.0,0.148,0.943,160.015,219200,4,0.0561,77,10/27/14,upbeat,5xTtaWoae3wi06K5WfVUUH,06HL4z0CvFAxyc27GXpf02,pop
1664,Jet,Get Born,Are You Gonna Be My Girl,305WCRhhS10XUcH6AEwZk6,0.613,0.953,2,-3.435,1,0.0855,0.000582,0.152,0.537,105.046,213800,4,0.00148,77,9/15/03,upbeat,305WCRhhS10XUcH6AEwZk6,5ypxebeHEIXjMtJb17uJlI,garage rock
1665,Jet,Get Born,Are You Gonna Be My Girl,305WCRhhS10XUcH6AEwZk6,0.613,0.953,2,-3.435,1,0.0855,0.000582,0.152,0.537,105.046,213800,4,0.00148,77,9/15/03,upbeat,305WCRhhS10XUcH6AEwZk6,5ypxebeHEIXjMtJb17uJlI,modern rock
1666,Jet,Get Born,Are You Gonna Be My Girl,305WCRhhS10XUcH6AEwZk6,0.613,0.953,2,-3.435,1,0.0855,0.000582,0.152,0.537,105.046,213800,4,0.00148,77,9/15/03,upbeat,305WCRhhS10XUcH6AEwZk6,5ypxebeHEIXjMtJb17uJlI,pop rock
1667,Rihanna,Talk That Talk,We Found Love,6qn9YLKt13AGvpq9jfO8py,0.734,0.766,1,-4.485,1,0.0383,0.00138,0.108,0.6,127.986,215227,4,0.025,84,11/18/11,upbeat,6qn9YLKt13AGvpq9jfO8py,5pKCCKE2ajJHZ9KAiaK11H,barbadian pop
1668,Rihanna,Talk That Talk,We Found Love,6qn9YLKt13AGvpq9jfO8py,0.734,0.766,1,-4.485,1,0.0383,0.00138,0.108,0.6,127.986,215227,4,0.025,84,11/18/11,upbeat,6qn9YLKt13AGvpq9jfO8py,5pKCCKE2ajJHZ9KAiaK11H,pop
1669,Rihanna,Talk That Talk,We Found Love,6qn9YLKt13AGvpq9jfO8py,0.734,0.766,1,-4.485,1,0.0383,0.00138,0.108,0.6,127.986,215227,4,0.025,84,11/18/11,upbeat,6qn9YLKt13AGvpq9jfO8py,5pKCCKE2ajJHZ9KAiaK11H,urban contemporary
1670,ABBA,Voulez-Vous,Gimme! Gimme! Gimme! (A Man After Midnight),3vkQ5DAB1qQMYO4Mr9zJN6,0.749,0.491,10,-9.655,1,0.0403,0.00899,0.159,0.536,119.528,292613,4,0.02,82,1979,upbeat,3vkQ5DAB1qQMYO4Mr9zJN6,0LcJLqbBmaGUft1e9Mm8HV,europop
1671,ABBA,Voulez-Vous,Gimme! Gimme! Gimme! (A Man After Midnight),3vkQ5DAB1qQMYO4Mr9zJN6,0.749,0.491,10,-9.655,1,0.0403,0.00899,0.159,0.536,119.528,292613,4,0.02,82,1979,upbeat,3vkQ5DAB1qQMYO4Mr9zJN6,0LcJLqbBmaGUft1e9Mm8HV,swedish pop
1672,David Guetta,I'm Good (Blue),I'm Good (Blue),4uUG5RXrOk84mYEfFvj3cK,0.561,0.965,7,-3.673,0,0.0343,7.07e-06,0.371,0.304,128.04,175238,4,0.00383,94,8/26/22,upbeat,4uUG5RXrOk84mYEfFvj3cK,1Cs0zKBU1kc0i8ypK3B9ai,big room
1673,David Guetta,I'm Good (Blue),I'm Good (Blue),4uUG5RXrOk84mYEfFvj3cK,0.561,0.965,7,-3.673,0,0.0343,7.07e-06,0.371,0.304,128.04,175238,4,0.00383,94,8/26/22,upbeat,4uUG5RXrOk84mYEfFvj3cK,1Cs0zKBU1kc0i8ypK3B9ai,dance pop
1674,David Guetta,I'm Good (Blue),I'm Good (Blue),4uUG5RXrOk84mYEfFvj3cK,0.561,0.965,7,-3.673,0,0.0343,7.07e-06,0.371,0.304,128.04,175238,4,0.00383,94,8/26/22,upbeat,4uUG5RXrOk84mYEfFvj3cK,1Cs0zKBU1kc0i8ypK3B9ai,edm
1675,David Guetta,I'm Good (Blue),I'm Good (Blue),4uUG5RXrOk84mYEfFvj3cK,0.561,0.965,7,-3.673,0,0.0343,7.07e-06,0.371,0.304,128.04,175238,4,0.00383,94,8/26/22,upbeat,4uUG5RXrOk84mYEfFvj3cK,1Cs0zKBU1kc0i8ypK3B9ai,pop
1676,David Guetta,I'm Good (Blue),I'm Good (Blue),4uUG5RXrOk84mYEfFvj3cK,0.561,0.965,7,-3.673,0,0.0343,7.07e-06,0.371,0.304,128.04,175238,4,0.00383,94,8/26/22,upbeat,4uUG5RXrOk84mYEfFvj3cK,1Cs0zKBU1kc0i8ypK3B9ai,pop dance
1677,The Weeknd,After Hours,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,1,-5.934,1,0.0598,9.54e-05,0.0897,0.334,171.005,200040,4,0.00146,92,3/20/20,upbeat,0VjIjW4GlUZAMYd2vXMi3b,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b
1678,The Weeknd,After Hours,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,1,-5.934,1,0.0598,9.54e-05,0.0897,0.334,171.005,200040,4,0.00146,92,3/20/20,upbeat,0VjIjW4GlUZAMYd2vXMi3b,1Xyo4u8uXC1ZmMpatF05PJ,canadian pop
1679,The Weeknd,After Hours,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,1,-5.934,1,0.0598,9.54e-05,0.0897,0.334,171.005,200040,4,0.00146,92,3/20/20,upbeat,0VjIjW4GlUZAMYd2vXMi3b,1Xyo4u8uXC1ZmMpatF05PJ,pop
1680,Meghan Trainor,Takin' It Back,Made You Look,0QHEIqNKsMoOY5urbzN48u,0.838,0.525,10,-3.562,1,0.0665,1.92e-06,0.0771,0.884,144.981,134256,4,0.345,90,10/21/22,upbeat,0QHEIqNKsMoOY5urbzN48u,6JL8zeS1NmiOftqZTRgdTz,hip pop
1681,Meghan Trainor,Takin' It Back,Made You Look,0QHEIqNKsMoOY5urbzN48u,0.838,0.525,10,-3.562,1,0.0665,1.92e-06,0.0771,0.884,144.981,134256,4,0.345,90,10/21/22,upbeat,0QHEIqNKsMoOY5urbzN48u,6JL8zeS1NmiOftqZTRgdTz,pop
1682,Harry Styles,Fine Line,Watermelon Sugar,6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,0,-4.209,1,0.0465,0.0,0.335,0.557,95.39,174000,4,0.122,89,12/13/19,upbeat,6UelLqGlWMcVH1E5c4H7lY,6KImCVD70vtIoJWnq6nGn3,pop
1683,Glass Animals,Dreamland,Heat Waves,3USxtqRwSYz57Ewm6wWRMp,0.761,0.525,11,-6.9,1,0.0944,6.7e-06,0.0921,0.531,80.87,238805,4,0.44,89,8/7/20,upbeat,3USxtqRwSYz57Ewm6wWRMp,4yvcSjfu4PC0CYQyLy4wSq,gauze pop
1684,Glass Animals,Dreamland,Heat Waves,3USxtqRwSYz57Ewm6wWRMp,0.761,0.525,11,-6.9,1,0.0944,6.7e-06,0.0921,0.531,80.87,238805,4,0.44,89,8/7/20,upbeat,3USxtqRwSYz57Ewm6wWRMp,4yvcSjfu4PC0CYQyLy4wSq,indietronica
1685,Glass Animals,Dreamland,Heat Waves,3USxtqRwSYz57Ewm6wWRMp,0.761,0.525,11,-6.9,1,0.0944,6.7e-06,0.0921,0.531,80.87,238805,4,0.44,89,8/7/20,upbeat,3USxtqRwSYz57Ewm6wWRMp,4yvcSjfu4PC0CYQyLy4wSq,modern rock
1686,Glass Animals,Dreamland,Heat Waves,3USxtqRwSYz57Ewm6wWRMp,0.761,0.525,11,-6.9,1,0.0944,6.7e-06,0.0921,0.531,80.87,238805,4,0.44,89,8/7/20,upbeat,3USxtqRwSYz57Ewm6wWRMp,4yvcSjfu4PC0CYQyLy4wSq,pov: indie
1687,Glass Animals,Dreamland,Heat Waves,3USxtqRwSYz57Ewm6wWRMp,0.761,0.525,11,-6.9,1,0.0944,6.7e-06,0.0921,0.531,80.87,238805,4,0.44,89,8/7/20,upbeat,3USxtqRwSYz57Ewm6wWRMp,4yvcSjfu4PC0CYQyLy4wSq,shiver pop
1688,Ed Sheeran,÷ (Deluxe),Shape of You,7qiZfU4dY1lWllzX7mPBI3,0.825,0.652,1,-3.183,0,0.0802,0.0,0.0931,0.931,95.977,233713,4,0.581,88,3/3/17,upbeat,7qiZfU4dY1lWllzX7mPBI3,6eUKZXaKkcviH0Ku9w2n3V,pop
1689,Ed Sheeran,÷ (Deluxe),Shape of You,7qiZfU4dY1lWllzX7mPBI3,0.825,0.652,1,-3.183,0,0.0802,0.0,0.0931,0.931,95.977,233713,4,0.581,88,3/3/17,upbeat,7qiZfU4dY1lWllzX7mPBI3,6eUKZXaKkcviH0Ku9w2n3V,uk pop
1690,Calvin Harris,One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,0.791,0.862,9,-3.24,0,0.11,2.19e-05,0.0814,0.592,123.994,214847,4,0.037,87,4/6/18,upbeat,7ef4DlsgrMEH11cDZd32M6,7CajNmpbOovFoOoasH2HaY,dance pop
1691,Calvin Harris,One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,0.791,0.862,9,-3.24,0,0.11,2.19e-05,0.0814,0.592,123.994,214847,4,0.037,87,4/6/18,upbeat,7ef4DlsgrMEH11cDZd32M6,7CajNmpbOovFoOoasH2HaY,edm
1692,Calvin Harris,One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,0.791,0.862,9,-3.24,0,0.11,2.19e-05,0.0814,0.592,123.994,214847,4,0.037,87,4/6/18,upbeat,7ef4DlsgrMEH11cDZd32M6,7CajNmpbOovFoOoasH2HaY,electro house
1693,Calvin Harris,One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,0.791,0.862,9,-3.24,0,0.11,2.19e-05,0.0814,0.592,123.994,214847,4,0.037,87,4/6/18,upbeat,7ef4DlsgrMEH11cDZd32M6,7CajNmpbOovFoOoasH2HaY,house
1694,Calvin Harris,One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,0.791,0.862,9,-3.24,0,0.11,2.19e-05,0.0814,0.592,123.994,214847,4,0.037,87,4/6/18,upbeat,7ef4DlsgrMEH11cDZd32M6,7CajNmpbOovFoOoasH2HaY,pop
1695,Calvin Harris,One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,0.791,0.862,9,-3.24,0,0.11,2.19e-05,0.0814,0.592,123.994,214847,4,0.037,87,4/6/18,upbeat,7ef4DlsgrMEH11cDZd32M6,7CajNmpbOovFoOoasH2HaY,progressive house
1696,Calvin Harris,One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,0.791,0.862,9,-3.24,0,0.11,2.19e-05,0.0814,0.592,123.994,214847,4,0.037,87,4/6/18,upbeat,7ef4DlsgrMEH11cDZd32M6,7CajNmpbOovFoOoasH2HaY,uk dance
1697,Coolio,Gangsta's Paradise,Gangsta's Paradise,1DIXPcTDzTj8ZMHt3PDt8p,0.647,0.514,8,-10.05,1,0.0593,0.0,0.398,0.386,79.975,240693,4,0.0655,87,11/7/95,upbeat,1DIXPcTDzTj8ZMHt3PDt8p,3y24n3XhZ96wgwRXjvS17T,g funk
1698,Coolio,Gangsta's Paradise,Gangsta's Paradise,1DIXPcTDzTj8ZMHt3PDt8p,0.647,0.514,8,-10.05,1,0.0593,0.0,0.398,0.386,79.975,240693,4,0.0655,87,11/7/95,upbeat,1DIXPcTDzTj8ZMHt3PDt8p,3y24n3XhZ96wgwRXjvS17T,gangster rap
1699,Coolio,Gangsta's Paradise,Gangsta's Paradise,1DIXPcTDzTj8ZMHt3PDt8p,0.647,0.514,8,-10.05,1,0.0593,0.0,0.398,0.386,79.975,240693,4,0.0655,87,11/7/95,upbeat,1DIXPcTDzTj8ZMHt3PDt8p,3y24n3XhZ96wgwRXjvS17T,hip hop
1700,Coolio,Gangsta's Paradise,Gangsta's Paradise,1DIXPcTDzTj8ZMHt3PDt8p,0.647,0.514,8,-10.05,1,0.0593,0.0,0.398,0.386,79.975,240693,4,0.0655,87,11/7/95,upbeat,1DIXPcTDzTj8ZMHt3PDt8p,3y24n3XhZ96wgwRXjvS17T,west coast rap
1701,Shawn Mendes,Illuminate (Deluxe),There's Nothing Holdin' Me Back,7JJmb5XwzOO8jgpou264Ml,0.866,0.813,11,-4.063,0,0.0554,0.0,0.0779,0.969,121.998,199440,4,0.38,87,4/20/17,upbeat,7JJmb5XwzOO8jgpou264Ml,7n2wHs1TKAczGzO7Dd2rGr,canadian pop
1702,Shawn Mendes,Illuminate (Deluxe),There's Nothing Holdin' Me Back,7JJmb5XwzOO8jgpou264Ml,0.866,0.813,11,-4.063,0,0.0554,0.0,0.0779,0.969,121.998,199440,4,0.38,87,4/20/17,upbeat,7JJmb5XwzOO8jgpou264Ml,7n2wHs1TKAczGzO7Dd2rGr,pop
1703,Shawn Mendes,Illuminate (Deluxe),There's Nothing Holdin' Me Back,7JJmb5XwzOO8jgpou264Ml,0.866,0.813,11,-4.063,0,0.0554,0.0,0.0779,0.969,121.998,199440,4,0.38,87,4/20/17,upbeat,7JJmb5XwzOO8jgpou264Ml,7n2wHs1TKAczGzO7Dd2rGr,viral pop
1704,Avicii,TRUE,Wake Me Up,0nrRP2bk19rLc0orkWPQk2,0.532,0.783,2,-5.697,1,0.0523,0.0012,0.161,0.643,124.08,247427,4,0.0038,87,1/1/13,upbeat,0nrRP2bk19rLc0orkWPQk2,1vCWHaC5f2uS3yhpwWbIA6,edm
1705,Avicii,TRUE,Wake Me Up,0nrRP2bk19rLc0orkWPQk2,0.532,0.783,2,-5.697,1,0.0523,0.0012,0.161,0.643,124.08,247427,4,0.0038,87,1/1/13,upbeat,0nrRP2bk19rLc0orkWPQk2,1vCWHaC5f2uS3yhpwWbIA6,pop
1706,Avicii,TRUE,Wake Me Up,0nrRP2bk19rLc0orkWPQk2,0.532,0.783,2,-5.697,1,0.0523,0.0012,0.161,0.643,124.08,247427,4,0.0038,87,1/1/13,upbeat,0nrRP2bk19rLc0orkWPQk2,1vCWHaC5f2uS3yhpwWbIA6,pop dance
1707,Doja Cat,Planet Her,Woman,6Uj1ctrBOjOas8xZXGqKk4,0.824,0.764,5,-4.175,0,0.0854,0.00294,0.117,0.881,107.998,172627,4,0.0888,87,6/25/21,upbeat,6Uj1ctrBOjOas8xZXGqKk4,5cj0lLjcoR7YOSnhnX0Po5,dance pop
1708,Doja Cat,Planet Her,Woman,6Uj1ctrBOjOas8xZXGqKk4,0.824,0.764,5,-4.175,0,0.0854,0.00294,0.117,0.881,107.998,172627,4,0.0888,87,6/25/21,upbeat,6Uj1ctrBOjOas8xZXGqKk4,5cj0lLjcoR7YOSnhnX0Po5,pop
1709,Elton John,Cold Heart (PNAU Remix),Cold Heart - PNAU Remix,6zSpb8dQRaw0M1dK8PBwQz,0.796,0.798,1,-6.312,1,0.0317,4.19e-05,0.0952,0.942,116.032,202735,4,0.034,86,8/13/21,upbeat,6zSpb8dQRaw0M1dK8PBwQz,3PhoLpVuITZKcymswpck5b,glam rock
1710,Elton John,Cold Heart (PNAU Remix),Cold Heart - PNAU Remix,6zSpb8dQRaw0M1dK8PBwQz,0.796,0.798,1,-6.312,1,0.0317,4.19e-05,0.0952,0.942,116.032,202735,4,0.034,86,8/13/21,upbeat,6zSpb8dQRaw0M1dK8PBwQz,3PhoLpVuITZKcymswpck5b,mellow gold
1711,Elton John,Cold Heart (PNAU Remix),Cold Heart - PNAU Remix,6zSpb8dQRaw0M1dK8PBwQz,0.796,0.798,1,-6.312,1,0.0317,4.19e-05,0.0952,0.942,116.032,202735,4,0.034,86,8/13/21,upbeat,6zSpb8dQRaw0M1dK8PBwQz,3PhoLpVuITZKcymswpck5b,piano rock
1712,Elton John,Cold Heart (PNAU Remix),Cold Heart - PNAU Remix,6zSpb8dQRaw0M1dK8PBwQz,0.796,0.798,1,-6.312,1,0.0317,4.19e-05,0.0952,0.942,116.032,202735,4,0.034,86,8/13/21,upbeat,6zSpb8dQRaw0M1dK8PBwQz,3PhoLpVuITZKcymswpck5b,rock
1713,Olivia Rodrigo,SOUR,good 4 u,4ZtFanR9U6ndgddUvNcjcG,0.563,0.664,9,-5.044,1,0.154,0.0,0.0849,0.688,166.928,178147,4,0.335,86,5/21/21,upbeat,4ZtFanR9U6ndgddUvNcjcG,1McMsnEElThX1knmY4oliG,pop
1714,The Kid LAROI,F*CK LOVE 3+: OVER YOU,STAY (with Justin Bieber),567e29TDzLwZwfDuEpGTwo,0.591,0.764,1,-5.484,1,0.0483,0.0,0.103,0.478,169.928,141806,4,0.0383,86,7/27/21,upbeat,567e29TDzLwZwfDuEpGTwo,2tIP7SsRs7vjIcLrU85W8J,australian hip hop
1715,Harry Styles,Fine Line,Adore You,3jjujdWJ72nww5eGnfs2E7,0.676,0.771,8,-3.675,1,0.0483,7e-06,0.102,0.569,99.048,207133,4,0.0237,85,12/13/19,upbeat,3jjujdWJ72nww5eGnfs2E7,6KImCVD70vtIoJWnq6nGn3,pop
1716,Ed Sheeran,=,Shivers,50nfwKoDiSYg8zOCREWAm5,0.788,0.859,2,-2.724,1,0.0856,0.0,0.0424,0.822,141.02,207853,4,0.281,87,10/29/21,upbeat,50nfwKoDiSYg8zOCREWAm5,6eUKZXaKkcviH0Ku9w2n3V,pop
1717,Ed Sheeran,=,Shivers,50nfwKoDiSYg8zOCREWAm5,0.788,0.859,2,-2.724,1,0.0856,0.0,0.0424,0.822,141.02,207853,4,0.281,87,10/29/21,upbeat,50nfwKoDiSYg8zOCREWAm5,6eUKZXaKkcviH0Ku9w2n3V,uk pop
1718,The Chainsmokers,Closer,Closer,7BKLCZ1jbUBVqRi2FVlTVw,0.748,0.524,8,-5.599,1,0.0338,0.0,0.111,0.661,95.01,244960,4,0.414,85,7/29/16,upbeat,7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,electropop
1719,The Chainsmokers,Closer,Closer,7BKLCZ1jbUBVqRi2FVlTVw,0.748,0.524,8,-5.599,1,0.0338,0.0,0.111,0.661,95.01,244960,4,0.414,85,7/29/16,upbeat,7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,pop
1720,The Chainsmokers,Closer,Closer,7BKLCZ1jbUBVqRi2FVlTVw,0.748,0.524,8,-5.599,1,0.0338,0.0,0.111,0.661,95.01,244960,4,0.414,85,7/29/16,upbeat,7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,tropical house
1721,Måneskin,Chosen,Beggin',3Wrjm47oTz2sjIgck11l5e,0.714,0.8,11,-4.808,0,0.0504,0.0,0.359,0.589,134.002,211560,4,0.127,85,12/8/17,upbeat,3Wrjm47oTz2sjIgck11l5e,0lAWpj5szCSwM4rUMHYmrr,indie rock italiano
1722,Måneskin,Chosen,Beggin',3Wrjm47oTz2sjIgck11l5e,0.714,0.8,11,-4.808,0,0.0504,0.0,0.359,0.589,134.002,211560,4,0.127,85,12/8/17,upbeat,3Wrjm47oTz2sjIgck11l5e,0lAWpj5szCSwM4rUMHYmrr,italian pop
1723,Måneskin,Chosen,Beggin',3Wrjm47oTz2sjIgck11l5e,0.714,0.8,11,-4.808,0,0.0504,0.0,0.359,0.589,134.002,211560,4,0.127,85,12/8/17,upbeat,3Wrjm47oTz2sjIgck11l5e,0lAWpj5szCSwM4rUMHYmrr,pop
1724,Nelly Furtado,Loose,Promiscuous,2gam98EZKrF9XuOkU13ApN,0.808,0.97,10,-6.098,0,0.0506,6.13e-05,0.154,0.868,114.328,242293,4,0.0569,84,1/1/06,upbeat,2gam98EZKrF9XuOkU13ApN,2jw70GZXlAI8QzWeY2bgRc,canadian latin
1725,Nelly Furtado,Loose,Promiscuous,2gam98EZKrF9XuOkU13ApN,0.808,0.97,10,-6.098,0,0.0506,6.13e-05,0.154,0.868,114.328,242293,4,0.0569,84,1/1/06,upbeat,2gam98EZKrF9XuOkU13ApN,2jw70GZXlAI8QzWeY2bgRc,canadian pop
1726,Nelly Furtado,Loose,Promiscuous,2gam98EZKrF9XuOkU13ApN,0.808,0.97,10,-6.098,0,0.0506,6.13e-05,0.154,0.868,114.328,242293,4,0.0569,84,1/1/06,upbeat,2gam98EZKrF9XuOkU13ApN,2jw70GZXlAI8QzWeY2bgRc,dance pop
1727,Nelly Furtado,Loose,Promiscuous,2gam98EZKrF9XuOkU13ApN,0.808,0.97,10,-6.098,0,0.0506,6.13e-05,0.154,0.868,114.328,242293,4,0.0569,84,1/1/06,upbeat,2gam98EZKrF9XuOkU13ApN,2jw70GZXlAI8QzWeY2bgRc,pop
1728,WALK THE MOON,TALKING IS HARD,Shut Up and Dance,4kbj5MwxO1bq9wjT5g9HaA,0.578,0.866,1,-3.804,1,0.0619,0.0,0.257,0.619,128.038,199080,4,0.00701,84,12/2/14,upbeat,4kbj5MwxO1bq9wjT5g9HaA,6DIS6PRrLS3wbnZsf7vYic,dance rock
1729,WALK THE MOON,TALKING IS HARD,Shut Up and Dance,4kbj5MwxO1bq9wjT5g9HaA,0.578,0.866,1,-3.804,1,0.0619,0.0,0.257,0.619,128.038,199080,4,0.00701,84,12/2/14,upbeat,4kbj5MwxO1bq9wjT5g9HaA,6DIS6PRrLS3wbnZsf7vYic,modern rock
1730,WALK THE MOON,TALKING IS HARD,Shut Up and Dance,4kbj5MwxO1bq9wjT5g9HaA,0.578,0.866,1,-3.804,1,0.0619,0.0,0.257,0.619,128.038,199080,4,0.00701,84,12/2/14,upbeat,4kbj5MwxO1bq9wjT5g9HaA,6DIS6PRrLS3wbnZsf7vYic,pop
1731,Marshmello,Leave Before You Love Me,Leave Before You Love Me (with Jonas Brothers),4qu63nuBpdn0qHUHuObEj1,0.721,0.738,7,-4.77,1,0.0403,4.41e-06,0.118,0.637,119.976,154983,4,0.00226,84,5/21/21,upbeat,4qu63nuBpdn0qHUHuObEj1,64KEffDW9EtZ1y2vBYgq8T,brostep
1732,Marshmello,Leave Before You Love Me,Leave Before You Love Me (with Jonas Brothers),4qu63nuBpdn0qHUHuObEj1,0.721,0.738,7,-4.77,1,0.0403,4.41e-06,0.118,0.637,119.976,154983,4,0.00226,84,5/21/21,upbeat,4qu63nuBpdn0qHUHuObEj1,64KEffDW9EtZ1y2vBYgq8T,edm
1733,Marshmello,Leave Before You Love Me,Leave Before You Love Me (with Jonas Brothers),4qu63nuBpdn0qHUHuObEj1,0.721,0.738,7,-4.77,1,0.0403,4.41e-06,0.118,0.637,119.976,154983,4,0.00226,84,5/21/21,upbeat,4qu63nuBpdn0qHUHuObEj1,64KEffDW9EtZ1y2vBYgq8T,pop
1734,Marshmello,Leave Before You Love Me,Leave Before You Love Me (with Jonas Brothers),4qu63nuBpdn0qHUHuObEj1,0.721,0.738,7,-4.77,1,0.0403,4.41e-06,0.118,0.637,119.976,154983,4,0.00226,84,5/21/21,upbeat,4qu63nuBpdn0qHUHuObEj1,64KEffDW9EtZ1y2vBYgq8T,progressive electro house
1735,Farruko,Pepas,Pepas,5fwSHlTEWpluwOM0Sxnh5k,0.762,0.766,7,-3.955,1,0.0343,6.98e-05,0.128,0.442,130.001,287120,4,0.00776,84,6/24/21,upbeat,5fwSHlTEWpluwOM0Sxnh5k,329e4yvIujISKGKz1BZZbO,reggaeton
1736,Farruko,Pepas,Pepas,5fwSHlTEWpluwOM0Sxnh5k,0.762,0.766,7,-3.955,1,0.0343,6.98e-05,0.128,0.442,130.001,287120,4,0.00776,84,6/24/21,upbeat,5fwSHlTEWpluwOM0Sxnh5k,329e4yvIujISKGKz1BZZbO,trap latino
1737,Farruko,Pepas,Pepas,5fwSHlTEWpluwOM0Sxnh5k,0.762,0.766,7,-3.955,1,0.0343,6.98e-05,0.128,0.442,130.001,287120,4,0.00776,84,6/24/21,upbeat,5fwSHlTEWpluwOM0Sxnh5k,329e4yvIujISKGKz1BZZbO,urbano latino
1738,The Weeknd,Beauty Behind The Madness,Can't Feel My Face,22VdIZQfgXJea34mQxlt81,0.705,0.769,9,-5.526,0,0.0425,0.0,0.105,0.583,107.949,213520,4,0.113,84,8/28/15,upbeat,22VdIZQfgXJea34mQxlt81,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b
