,track_uri,artist_uri,genres
0,4FFSK1xgCLkTZJLUERLZKG,6jJ0s89eD6GaHleKKya26X,pop
1,5enxwA8aAbwZbf5qCHORXi,06HL4z0CvFAxyc27GXpf02,pop
2,0T482F5L30d7ChNbLqsKa7,2lBxgKTiYd4kpfnAnFyI1P,acoustic guitar cover
3,3EZTyh1wJEmreJH1aULPCj,00FQb4jTyendYWaN8pK0wa,art pop
3,3EZTyh1wJEmreJH1aULPCj,00FQb4jTyendYWaN8pK0wa,pop
4,5Mw9bXG1dLNhbjofkVS2oR,74cb3MG0x0BOnYNW1uXYnM,ccm
4,5Mw9bXG1dLNhbjofkVS2oR,74cb3MG0x0BOnYNW1uXYnM,christian music
4,5Mw9bXG1dLNhbjofkVS2oR,74cb3MG0x0BOnYNW1uXYnM,world worship
4,5Mw9bXG1dLNhbjofkVS2oR,74cb3MG0x0BOnYNW1uXYnM,worship
5,7tPKLyVCht1WMkPtp1HyPh,1gRNBaI4yn6wCCTvRhGWh8,classic rock
5,7tPKLyVCht1WMkPtp1HyPh,1gRNBaI4yn6wCCTvRhGWh8,folk
5,7tPKLyVCht1WMkPtp1HyPh,1gRNBaI4yn6wCCTvRhGWh8,folk rock
5,7tPKLyVCht1WMkPtp1HyPh,1gRNBaI4yn6wCCTvRhGWh8,heartland rock
5,7tPKLyVCht1WMkPtp1HyPh,1gRNBaI4yn6wCCTvRhGWh8,mellow gold
5,7tPKLyVCht1WMkPtp1HyPh,1gRNBaI4yn6wCCTvRhGWh8,singer-songwriter
5,7tPKLyVCht1WMkPtp1HyPh,1gRNBaI4yn6wCCTvRhGWh8,soft rock
6,6lanRgr6wXibZr8KgzXxBl,7H55rcKCfwqkyDFH9wpKM6,pop
7,5EQzuYfTZt7B2LqlvTF49l,4S9EykWXhStSc15wEx8QFK,canadian pop
8,17OcYtOhsN5zcrX3Q1TY9X,3WfJ1OtrWI7RViX9DMyEGy,neon pop punk
8,17OcYtOhsN5zcrX3Q1TY9X,3WfJ1OtrWI7RViX9DMyEGy,pop punk
9,4LFwNJWoj74Yd71fIr1W8x,0grdhNhiRLFBaFVyybqsj6,new wave pop
9,4LFwNJWoj74Yd71fIr1W8x,0grdhNhiRLFBaFVyybqsj6,soft rock
10,6DimgukTnjDrTxaQ0NnZvM,2QOIawHpSlOwXDvSqQ9YJR,baroque
10,6DimgukTnjDrTxaQ0NnZvM,2QOIawHpSlOwXDvSqQ9YJR,classical
10,6DimgukTnjDrTxaQ0NnZvM,2QOIawHpSlOwXDvSqQ9YJR,early music
10,6DimgukTnjDrTxaQ0NnZvM,2QOIawHpSlOwXDvSqQ9YJR,italian baroque
11,2uTGX4wxnRGS3i0FSOMGCQ,6twIAGnYuIT1pncMAsXnEm,adult standards
11,2uTGX4wxnRGS3i0FSOMGCQ,6twIAGnYuIT1pncMAsXnEm,disco
11,2uTGX4wxnRGS3i0FSOMGCQ,6twIAGnYuIT1pncMAsXnEm,funk
11,2uTGX4wxnRGS3i0FSOMGCQ,6twIAGnYuIT1pncMAsXnEm,mellow gold
11,2uTGX4wxnRGS3i0FSOMGCQ,6twIAGnYuIT1pncMAsXnEm,motown
11,2uTGX4wxnRGS3i0FSOMGCQ,6twIAGnYuIT1pncMAsXnEm,quiet storm
11,2uTGX4wxnRGS3i0FSOMGCQ,6twIAGnYuIT1pncMAsXnEm,soft rock
11,2uTGX4wxnRGS3i0FSOMGCQ,6twIAGnYuIT1pncMAsXnEm,soul
12,33JFCwEvVejNIxGwHMakbk,7aKABlGTdOJkSML40kD64b,new age piano
13,1zng9uqqXoPkmU05nsAlsw,58lV9VcRSjABbAbfWS6skp,glam metal
13,1zng9uqqXoPkmU05nsAlsw,58lV9VcRSjABbAbfWS6skp,rock
14,1wKkRvZnuVde5OYhKwTMeY,7C4sUpWGlTy7IANjruj02I,album rock
14,1wKkRvZnuVde5OYhKwTMeY,7C4sUpWGlTy7IANjruj02I,art rock
14,1wKkRvZnuVde5OYhKwTMeY,7C4sUpWGlTy7IANjruj02I,classic rock
14,1wKkRvZnuVde5OYhKwTMeY,7C4sUpWGlTy7IANjruj02I,mellow gold
14,1wKkRvZnuVde5OYhKwTMeY,7C4sUpWGlTy7IANjruj02I,new romantic
14,1wKkRvZnuVde5OYhKwTMeY,7C4sUpWGlTy7IANjruj02I,new wave
14,1wKkRvZnuVde5OYhKwTMeY,7C4sUpWGlTy7IANjruj02I,permanent wave
14,1wKkRvZnuVde5OYhKwTMeY,7C4sUpWGlTy7IANjruj02I,progressive rock
14,1wKkRvZnuVde5OYhKwTMeY,7C4sUpWGlTy7IANjruj02I,rock
14,1wKkRvZnuVde5OYhKwTMeY,7C4sUpWGlTy7IANjruj02I,singer-songwriter
14,1wKkRvZnuVde5OYhKwTMeY,7C4sUpWGlTy7IANjruj02I,soft rock
15,5jmwL2MniQj9ldptIm1h1B,4bthk9UfsYUYdcFyqxmSUU,new romantic
15,5jmwL2MniQj9ldptIm1h1B,4bthk9UfsYUYdcFyqxmSUU,new wave
15,5jmwL2MniQj9ldptIm1h1B,4bthk9UfsYUYdcFyqxmSUU,new wave pop
15,5jmwL2MniQj9ldptIm1h1B,4bthk9UfsYUYdcFyqxmSUU,permanent wave
15,5jmwL2MniQj9ldptIm1h1B,4bthk9UfsYUYdcFyqxmSUU,rock
15,5jmwL2MniQj9ldptIm1h1B,4bthk9UfsYUYdcFyqxmSUU,sophisti-pop
15,5jmwL2MniQj9ldptIm1h1B,4bthk9UfsYUYdcFyqxmSUU,synthpop
16,01lewSOj9ZaXplh9TpNKL4,7guDJrEfX3qb6FEbdPA5qi,motown
16,01lewSOj9ZaXplh9TpNKL4,7guDJrEfX3qb6FEbdPA5qi,soul
17,1OEoNpiyqBghuEUaT6Je6U,3qm84nBOXUEQ2vnTfUTTFC,glam metal
17,1OEoNpiyqBghuEUaT6Je6U,3qm84nBOXUEQ2vnTfUTTFC,hard rock
17,1OEoNpiyqBghuEUaT6Je6U,3qm84nBOXUEQ2vnTfUTTFC,rock
18,5zGrlUCEJy4yMZ5xuqxrr0,0abIHznUj0oKhDB29cpBZ9,neon pop punk
18,5zGrlUCEJy4yMZ5xuqxrr0,0abIHznUj0oKhDB29cpBZ9,pop emo
18,5zGrlUCEJy4yMZ5xuqxrr0,0abIHznUj0oKhDB29cpBZ9,pop punk
19,10eBRyImhfqVvkiVEGf0N0,06HL4z0CvFAxyc27GXpf02,pop
20,095MMFhB9qxPx2VsmvjnUs,6tbjWDEIzxoDsBA1FuhfPW,dance pop
20,095MMFhB9qxPx2VsmvjnUs,6tbjWDEIzxoDsBA1FuhfPW,pop
21,3l3xTXsUXeWlkPqzMs7mPD,6O74knDqdv3XaWtkII7Xjp,boy band
21,3l3xTXsUXeWlkPqzMs7mPD,6O74knDqdv3XaWtkII7Xjp,contemporary r&b
21,3l3xTXsUXeWlkPqzMs7mPD,6O74knDqdv3XaWtkII7Xjp,new jack swing
21,3l3xTXsUXeWlkPqzMs7mPD,6O74knDqdv3XaWtkII7Xjp,r&b
21,3l3xTXsUXeWlkPqzMs7mPD,6O74knDqdv3XaWtkII7Xjp,urban contemporary
22,07HqIg8BnB1lJElnw2ZiSR,58lV9VcRSjABbAbfWS6skp,glam metal
22,07HqIg8BnB1lJElnw2ZiSR,58lV9VcRSjABbAbfWS6skp,rock
23,3G0ENKW9vzV0SuYKaWFflI,3PhoLpVuITZKcymswpck5b,glam rock
23,3G0ENKW9vzV0SuYKaWFflI,3PhoLpVuITZKcymswpck5b,mellow gold
23,3G0ENKW9vzV0SuYKaWFflI,3PhoLpVuITZKcymswpck5b,piano rock
23,3G0ENKW9vzV0SuYKaWFflI,3PhoLpVuITZKcymswpck5b,rock
24,5kK1Iru9ogP3Iy1zsANU1n,4S9EykWXhStSc15wEx8QFK,canadian pop
25,3dLRK3SKATbzMd1tcAzsJz,3TiMWWKSoRKEySGbBGkdrk,
26,4FQl3UEK1onBjFceVJUvnU,3WfJ1OtrWI7RViX9DMyEGy,neon pop punk
26,4FQl3UEK1onBjFceVJUvnU,3WfJ1OtrWI7RViX9DMyEGy,pop punk
27,11FcfHd3SOmmrWJPGe7Y30,3PhoLpVuITZKcymswpck5b,glam rock
27,11FcfHd3SOmmrWJPGe7Y30,3PhoLpVuITZKcymswpck5b,mellow gold
27,11FcfHd3SOmmrWJPGe7Y30,3PhoLpVuITZKcymswpck5b,piano rock
27,11FcfHd3SOmmrWJPGe7Y30,3PhoLpVuITZKcymswpck5b,rock
28,0L0T4tMAaGqLgIVj1MOj9t,19ra5tSw0tWufvUp8GotLo,new wave pop
29,69uJi5QsBtqlYkGURTBli8,4KDyYWR7IpxZ7xrdYbKrqY,country rock
29,69uJi5QsBtqlYkGURTBli8,4KDyYWR7IpxZ7xrdYbKrqY,electric blues
29,69uJi5QsBtqlYkGURTBli8,4KDyYWR7IpxZ7xrdYbKrqY,folk
29,69uJi5QsBtqlYkGURTBli8,4KDyYWR7IpxZ7xrdYbKrqY,folk rock
29,69uJi5QsBtqlYkGURTBli8,4KDyYWR7IpxZ7xrdYbKrqY,heartland rock
29,69uJi5QsBtqlYkGURTBli8,4KDyYWR7IpxZ7xrdYbKrqY,mellow gold
29,69uJi5QsBtqlYkGURTBli8,4KDyYWR7IpxZ7xrdYbKrqY,singer-songwriter
30,0CsM8VGDi38kusMv3pxyj1,2urZrEdsq72kx0UzfYN8Yv,new romantic
30,0CsM8VGDi38kusMv3pxyj1,2urZrEdsq72kx0UzfYN8Yv,new wave
30,0CsM8VGDi38kusMv3pxyj1,2urZrEdsq72kx0UzfYN8Yv,new wave pop
30,0CsM8VGDi38kusMv3pxyj1,2urZrEdsq72kx0UzfYN8Yv,soft rock
30,0CsM8VGDi38kusMv3pxyj1,2urZrEdsq72kx0UzfYN8Yv,sophisti-pop
30,0CsM8VGDi38kusMv3pxyj1,2urZrEdsq72kx0UzfYN8Yv,synthpop
31,1q3RiD1tIWUpGsNFADMlvl,06HL4z0CvFAxyc27GXpf02,pop
32,4F2t297QK40XFcIHqkmLHs,4lxfqrEsLX6N1N4OCSkILp,rock drums
32,4F2t297QK40XFcIHqkmLHs,4lxfqrEsLX6N1N4OCSkILp,soft rock
33,5RgFlk1fcClZd0Y4SGYhqH,6zFYqv1mOsgBRQbae3JJ9e,album rock
33,5RgFlk1fcClZd0Y4SGYhqH,6zFYqv1mOsgBRQbae3JJ9e,classic rock
33,5RgFlk1fcClZd0Y4SGYhqH,6zFYqv1mOsgBRQbae3JJ9e,heartland rock
33,5RgFlk1fcClZd0Y4SGYhqH,6zFYqv1mOsgBRQbae3JJ9e,mellow gold
33,5RgFlk1fcClZd0Y4SGYhqH,6zFYqv1mOsgBRQbae3JJ9e,piano rock
33,5RgFlk1fcClZd0Y4SGYhqH,6zFYqv1mOsgBRQbae3JJ9e,rock
33,5RgFlk1fcClZd0Y4SGYhqH,6zFYqv1mOsgBRQbae3JJ9e,singer-songwriter
33,5RgFlk1fcClZd0Y4SGYhqH,6zFYqv1mOsgBRQbae3JJ9e,soft rock
34,2ph0hzV1kCVhR82E2La4q5,7dnB1wSxbYa8CejeVg98hz,album rock
35,3ZI3sK9ZJB3LOiZtCs9l3p,6rqU9HQ57NYGBnBzbrY3a4,mellow gold
35,3ZI3sK9ZJB3LOiZtCs9l3p,6rqU9HQ57NYGBnBzbrY3a4,new romantic
35,3ZI3sK9ZJB3LOiZtCs9l3p,6rqU9HQ57NYGBnBzbrY3a4,new wave
35,3ZI3sK9ZJB3LOiZtCs9l3p,6rqU9HQ57NYGBnBzbrY3a4,new wave pop
35,3ZI3sK9ZJB3LOiZtCs9l3p,6rqU9HQ57NYGBnBzbrY3a4,soft rock
35,3ZI3sK9ZJB3LOiZtCs9l3p,6rqU9HQ57NYGBnBzbrY3a4,synthpop
36,6JHXiRD1QjMK1N6AQEnL04,0J2Ej2rMQyqaUX3G6MUISw,soft rock
36,6JHXiRD1QjMK1N6AQEnL04,0J2Ej2rMQyqaUX3G6MUISw,yacht rock
37,75mx4MRQt4l7Gs49JSc6QV,2urZrEdsq72kx0UzfYN8Yv,new romantic
37,75mx4MRQt4l7Gs49JSc6QV,2urZrEdsq72kx0UzfYN8Yv,new wave
37,75mx4MRQt4l7Gs49JSc6QV,2urZrEdsq72kx0UzfYN8Yv,new wave pop
37,75mx4MRQt4l7Gs49JSc6QV,2urZrEdsq72kx0UzfYN8Yv,soft rock
37,75mx4MRQt4l7Gs49JSc6QV,2urZrEdsq72kx0UzfYN8Yv,sophisti-pop
37,75mx4MRQt4l7Gs49JSc6QV,2urZrEdsq72kx0UzfYN8Yv,synthpop
38,7esAUabV6rHcj76syr32Uf,2O8VlquQPITO4tT3SWs95W,smooth jazz
39,5MDQNJ7SZTytJwCbWKqJDL,08DLZqQd6XDAVteF9nSEJ1,ectofolk
39,5MDQNJ7SZTytJwCbWKqJDL,08DLZqQd6XDAVteF9nSEJ1,lilith
39,5MDQNJ7SZTytJwCbWKqJDL,08DLZqQd6XDAVteF9nSEJ1,new wave pop
39,5MDQNJ7SZTytJwCbWKqJDL,08DLZqQd6XDAVteF9nSEJ1,pop rock
40,1kiNatIrwDusOZfR29W0LJ,3fMbdgg4jU18AjLCKBhRSm,r&b
40,1kiNatIrwDusOZfR29W0LJ,3fMbdgg4jU18AjLCKBhRSm,soul
41,7hn8Q8WAxFdL4aZ159GI7C,7H55rcKCfwqkyDFH9wpKM6,pop
42,1ONoPkp5XIuw3tZ1GzrNKZ,3WfJ1OtrWI7RViX9DMyEGy,neon pop punk
42,1ONoPkp5XIuw3tZ1GzrNKZ,3WfJ1OtrWI7RViX9DMyEGy,pop punk
43,3F2YXxSOC9dPmxXdrh6mYl,0grdhNhiRLFBaFVyybqsj6,new wave pop
43,3F2YXxSOC9dPmxXdrh6mYl,0grdhNhiRLFBaFVyybqsj6,soft rock
44,2TcwEYyydQuEMJwdmSgVLD,04LIHk1SobiQwt2tlupoAV,mellow gold
44,2TcwEYyydQuEMJwdmSgVLD,04LIHk1SobiQwt2tlupoAV,soft rock
45,5EL8hqM8YQJHKKnzGdahly,6IE6z7DcZIT4Ml3Fh5Ivch,mexican pop
45,5EL8hqM8YQJHKKnzGdahly,6IE6z7DcZIT4Ml3Fh5Ivch,tejano
46,6PypGyiu0Y2lCDBN1XZEnP,4KWTAlx2RvbpseOGMEmROg,alternative rock
46,6PypGyiu0Y2lCDBN1XZEnP,4KWTAlx2RvbpseOGMEmROg,athens indie
46,6PypGyiu0Y2lCDBN1XZEnP,4KWTAlx2RvbpseOGMEmROg,permanent wave
46,6PypGyiu0Y2lCDBN1XZEnP,4KWTAlx2RvbpseOGMEmROg,rock
47,19Kf8FxBJ5a1Bb8uKCrIIe,3PhoLpVuITZKcymswpck5b,glam rock
47,19Kf8FxBJ5a1Bb8uKCrIIe,3PhoLpVuITZKcymswpck5b,mellow gold
47,19Kf8FxBJ5a1Bb8uKCrIIe,3PhoLpVuITZKcymswpck5b,piano rock
47,19Kf8FxBJ5a1Bb8uKCrIIe,3PhoLpVuITZKcymswpck5b,rock
48,2fywBLXK9GQi8YR8C8d3c4,6eouuqqGggqDlYRV63cgPo,neon pop punk
48,2fywBLXK9GQi8YR8C8d3c4,6eouuqqGggqDlYRV63cgPo,piano rock
48,2fywBLXK9GQi8YR8C8d3c4,6eouuqqGggqDlYRV63cgPo,pixie
48,2fywBLXK9GQi8YR8C8d3c4,6eouuqqGggqDlYRV63cgPo,pop punk
49,0gsl92EMIScPGV1AU35nuD,4S9EykWXhStSc15wEx8QFK,canadian pop
50,2BHj31ufdEqVK5CkYDp9mA,4hUmsYcvD8C5zuVSP93jb1,classic city pop
51,0tQ9vBYpldCuikPsbgOVKA,06HL4z0CvFAxyc27GXpf02,pop
52,3m8lTUL5GxGUNSaycI77ND,7EK1bQADBoqbYXnT4Cqv9w,classic country pop
52,3m8lTUL5GxGUNSaycI77ND,7EK1bQADBoqbYXnT4Cqv9w,folk
52,3m8lTUL5GxGUNSaycI77ND,7EK1bQADBoqbYXnT4Cqv9w,folk rock
52,3m8lTUL5GxGUNSaycI77ND,7EK1bQADBoqbYXnT4Cqv9w,mellow gold
52,3m8lTUL5GxGUNSaycI77ND,7EK1bQADBoqbYXnT4Cqv9w,singer-songwriter
52,3m8lTUL5GxGUNSaycI77ND,7EK1bQADBoqbYXnT4Cqv9w,soft rock
53,5wQnmLuC1W7ATsArWACrgW,7FBcuc1gsnv6Y1nwFtNRCb,emo
53,5wQnmLuC1W7ATsArWACrgW,7FBcuc1gsnv6Y1nwFtNRCb,modern rock
53,5wQnmLuC1W7ATsArWACrgW,7FBcuc1gsnv6Y1nwFtNRCb,pop punk
53,5wQnmLuC1W7ATsArWACrgW,7FBcuc1gsnv6Y1nwFtNRCb,pov: indie
53,5wQnmLuC1W7ATsArWACrgW,7FBcuc1gsnv6Y1nwFtNRCb,rock
54,75JFxkI2RXiU7L9VXzMkle,4gzpq5DPGxSnKTe4SA8HAU,permanent wave
54,75JFxkI2RXiU7L9VXzMkle,4gzpq5DPGxSnKTe4SA8HAU,pop
55,5GnRdw3oNKF8Mz6gdEcQLK,2QOIawHpSlOwXDvSqQ9YJR,baroque
55,5GnRdw3oNKF8Mz6gdEcQLK,2QOIawHpSlOwXDvSqQ9YJR,classical
55,5GnRdw3oNKF8Mz6gdEcQLK,2QOIawHpSlOwXDvSqQ9YJR,early music
55,5GnRdw3oNKF8Mz6gdEcQLK,2QOIawHpSlOwXDvSqQ9YJR,italian baroque
56,1qhp5owrFGeZ5Jgin28nwR,319yZVtYM9MBGqmSQnMyY6,brill building pop
56,1qhp5owrFGeZ5Jgin28nwR,319yZVtYM9MBGqmSQnMyY6,folk
56,1qhp5owrFGeZ5Jgin28nwR,319yZVtYM9MBGqmSQnMyY6,folk rock
56,1qhp5owrFGeZ5Jgin28nwR,319yZVtYM9MBGqmSQnMyY6,mellow gold
56,1qhp5owrFGeZ5Jgin28nwR,319yZVtYM9MBGqmSQnMyY6,singer-songwriter
56,1qhp5owrFGeZ5Jgin28nwR,319yZVtYM9MBGqmSQnMyY6,soft rock
57,2M7y4xDWT67Lf0JE9mrz1R,3fMbdgg4jU18AjLCKBhRSm,r&b
57,2M7y4xDWT67Lf0JE9mrz1R,3fMbdgg4jU18AjLCKBhRSm,soul
58,1pAgEx6lFs4E66192Vd56Y,4Nly4f9OJveVxIyXbOPEFL,
59,7EZC6E7UjZe63f1jRmkWxt,7t0rwkOPGlDPEhaOcVtOt9,irish rock
59,7EZC6E7UjZe63f1jRmkWxt,7t0rwkOPGlDPEhaOcVtOt9,pop rock
59,7EZC6E7UjZe63f1jRmkWxt,7t0rwkOPGlDPEhaOcVtOt9,rock
60,41e8y8N7OLiVTWMam9iebK,3iDD7bnsjL9J4fO298r0L0,album rock
60,41e8y8N7OLiVTWMam9iebK,3iDD7bnsjL9J4fO298r0L0,classic rock
60,41e8y8N7OLiVTWMam9iebK,3iDD7bnsjL9J4fO298r0L0,mellow gold
60,41e8y8N7OLiVTWMam9iebK,3iDD7bnsjL9J4fO298r0L0,rock
60,41e8y8N7OLiVTWMam9iebK,3iDD7bnsjL9J4fO298r0L0,soft rock
60,41e8y8N7OLiVTWMam9iebK,3iDD7bnsjL9J4fO298r0L0,yacht rock
61,1JLn8RhQzHz3qDqsChcmBl,6IRouO5mvvfcyxtPDKMYFN,album rock
61,1JLn8RhQzHz3qDqsChcmBl,6IRouO5mvvfcyxtPDKMYFN,classic rock
61,1JLn8RhQzHz3qDqsChcmBl,6IRouO5mvvfcyxtPDKMYFN,glam metal
61,1JLn8RhQzHz3qDqsChcmBl,6IRouO5mvvfcyxtPDKMYFN,hard rock
61,1JLn8RhQzHz3qDqsChcmBl,6IRouO5mvvfcyxtPDKMYFN,heartland rock
61,1JLn8RhQzHz3qDqsChcmBl,6IRouO5mvvfcyxtPDKMYFN,mellow gold
61,1JLn8RhQzHz3qDqsChcmBl,6IRouO5mvvfcyxtPDKMYFN,rock
61,1JLn8RhQzHz3qDqsChcmBl,6IRouO5mvvfcyxtPDKMYFN,soft rock
62,0rH0mprtecH3grD9HFM5AD,2gXmjQIxCO8lMnSncluZaU,ccm
62,0rH0mprtecH3grD9HFM5AD,2gXmjQIxCO8lMnSncluZaU,deep ccm
63,5V7mTIcXVU9k2JNu0mE6vy,6eouuqqGggqDlYRV63cgPo,neon pop punk
63,5V7mTIcXVU9k2JNu0mE6vy,6eouuqqGggqDlYRV63cgPo,piano rock
63,5V7mTIcXVU9k2JNu0mE6vy,6eouuqqGggqDlYRV63cgPo,pixie
63,5V7mTIcXVU9k2JNu0mE6vy,6eouuqqGggqDlYRV63cgPo,pop punk
64,0e3yhVeNaTfKIWQRw9U9sY,3PhoLpVuITZKcymswpck5b,glam rock
64,0e3yhVeNaTfKIWQRw9U9sY,3PhoLpVuITZKcymswpck5b,mellow gold
64,0e3yhVeNaTfKIWQRw9U9sY,3PhoLpVuITZKcymswpck5b,piano rock
64,0e3yhVeNaTfKIWQRw9U9sY,3PhoLpVuITZKcymswpck5b,rock
65,2RlgNHKcydI9sayD2Df2xp,7jefIIksOi1EazgRTfW2Pk,album rock
65,2RlgNHKcydI9sayD2Df2xp,7jefIIksOi1EazgRTfW2Pk,art rock
65,2RlgNHKcydI9sayD2Df2xp,7jefIIksOi1EazgRTfW2Pk,beatlesque
65,2RlgNHKcydI9sayD2Df2xp,7jefIIksOi1EazgRTfW2Pk,classic rock
65,2RlgNHKcydI9sayD2Df2xp,7jefIIksOi1EazgRTfW2Pk,glam rock
65,2RlgNHKcydI9sayD2Df2xp,7jefIIksOi1EazgRTfW2Pk,mellow gold
65,2RlgNHKcydI9sayD2Df2xp,7jefIIksOi1EazgRTfW2Pk,rock
65,2RlgNHKcydI9sayD2Df2xp,7jefIIksOi1EazgRTfW2Pk,soft rock
65,2RlgNHKcydI9sayD2Df2xp,7jefIIksOi1EazgRTfW2Pk,symphonic rock
66,0J8A1ZVyJcRZxFNvtp6jRh,1twC2fwPG5FkvYcMpVBQRz,smooth jazz
67,61YM5SkqqeUjIBL7It56cs,7y97mc3bZRFXzT2szRM4L4,classical
67,61YM5SkqqeUjIBL7It56cs,7y97mc3bZRFXzT2szRM4L4,early romantic era
67,61YM5SkqqeUjIBL7It56cs,7y97mc3bZRFXzT2szRM4L4,polish classical
68,6lEuFGrUqR9Yc6hSsHPnYP,7Ey4PD4MYsKc5I2dolUwbH,album rock
68,6lEuFGrUqR9Yc6hSsHPnYP,7Ey4PD4MYsKc5I2dolUwbH,classic rock
68,6lEuFGrUqR9Yc6hSsHPnYP,7Ey4PD4MYsKc5I2dolUwbH,hard rock
68,6lEuFGrUqR9Yc6hSsHPnYP,7Ey4PD4MYsKc5I2dolUwbH,rock
69,6EMQo2suHaUYZVsbGVTxSZ,3fhOTtm0LBJ3Ojn4hIljLo,art rock
69,6EMQo2suHaUYZVsbGVTxSZ,3fhOTtm0LBJ3Ojn4hIljLo,glam rock
69,6EMQo2suHaUYZVsbGVTxSZ,3fhOTtm0LBJ3Ojn4hIljLo,melancholia
69,6EMQo2suHaUYZVsbGVTxSZ,3fhOTtm0LBJ3Ojn4hIljLo,new romantic
69,6EMQo2suHaUYZVsbGVTxSZ,3fhOTtm0LBJ3Ojn4hIljLo,new wave
69,6EMQo2suHaUYZVsbGVTxSZ,3fhOTtm0LBJ3Ojn4hIljLo,new wave pop
69,6EMQo2suHaUYZVsbGVTxSZ,3fhOTtm0LBJ3Ojn4hIljLo,sophisti-pop
70,07UFnnK3uPIuKv5Rs9TmXl,2RQXRUsr4IW1f3mKyKsy4B,pov: indie
71,2M9ro2krNb7nr7HSprkEgo,7oPgCQqMMXEXrNau5vxYZP,folk
71,2M9ro2krNb7nr7HSprkEgo,7oPgCQqMMXEXrNau5vxYZP,lilith
71,2M9ro2krNb7nr7HSprkEgo,7oPgCQqMMXEXrNau5vxYZP,singer-songwriter
71,2M9ro2krNb7nr7HSprkEgo,7oPgCQqMMXEXrNau5vxYZP,women's music
72,1LzNfuep1bnAUR9skqdHCK,37w38cCSGgKLdayTRjna4W,dream pop
72,1LzNfuep1bnAUR9skqdHCK,37w38cCSGgKLdayTRjna4W,melancholia
72,1LzNfuep1bnAUR9skqdHCK,37w38cCSGgKLdayTRjna4W,shoegaze
72,1LzNfuep1bnAUR9skqdHCK,37w38cCSGgKLdayTRjna4W,slowcore
73,6ADSaE87h8Y3lccZlBJdXH,51Blml2LZPmy7TTiAg47vQ,irish rock
73,6ADSaE87h8Y3lccZlBJdXH,51Blml2LZPmy7TTiAg47vQ,permanent wave
73,6ADSaE87h8Y3lccZlBJdXH,51Blml2LZPmy7TTiAg47vQ,rock
74,5Jt2AQv1c3RUF5ENtAYF1i,2m62cc253Xvd9qYQ8d2X3d,album rock
74,5Jt2AQv1c3RUF5ENtAYF1i,2m62cc253Xvd9qYQ8d2X3d,art rock
74,5Jt2AQv1c3RUF5ENtAYF1i,2m62cc253Xvd9qYQ8d2X3d,classic rock
74,5Jt2AQv1c3RUF5ENtAYF1i,2m62cc253Xvd9qYQ8d2X3d,mellow gold
74,5Jt2AQv1c3RUF5ENtAYF1i,2m62cc253Xvd9qYQ8d2X3d,progressive rock
74,5Jt2AQv1c3RUF5ENtAYF1i,2m62cc253Xvd9qYQ8d2X3d,soft rock
74,5Jt2AQv1c3RUF5ENtAYF1i,2m62cc253Xvd9qYQ8d2X3d,symphonic rock
75,1Gxaks4MTbjMCAQ20rx4Iy,485uL27bPomh29R4JmQehQ,album rock
75,1Gxaks4MTbjMCAQ20rx4Iy,485uL27bPomh29R4JmQehQ,classic rock
75,1Gxaks4MTbjMCAQ20rx4Iy,485uL27bPomh29R4JmQehQ,country rock
75,1Gxaks4MTbjMCAQ20rx4Iy,485uL27bPomh29R4JmQehQ,detroit rock
75,1Gxaks4MTbjMCAQ20rx4Iy,485uL27bPomh29R4JmQehQ,hard rock
75,1Gxaks4MTbjMCAQ20rx4Iy,485uL27bPomh29R4JmQehQ,heartland rock
75,1Gxaks4MTbjMCAQ20rx4Iy,485uL27bPomh29R4JmQehQ,mellow gold
75,1Gxaks4MTbjMCAQ20rx4Iy,485uL27bPomh29R4JmQehQ,rock
75,1Gxaks4MTbjMCAQ20rx4Iy,485uL27bPomh29R4JmQehQ,singer-songwriter
75,1Gxaks4MTbjMCAQ20rx4Iy,485uL27bPomh29R4JmQehQ,soft rock
76,5WwqdeavrQrbeAMDxGawse,55vs7NT1KxcFjbMC4y202E,album rock
76,5WwqdeavrQrbeAMDxGawse,55vs7NT1KxcFjbMC4y202E,classic rock
76,5WwqdeavrQrbeAMDxGawse,55vs7NT1KxcFjbMC4y202E,glam metal
76,5WwqdeavrQrbeAMDxGawse,55vs7NT1KxcFjbMC4y202E,hard rock
76,5WwqdeavrQrbeAMDxGawse,55vs7NT1KxcFjbMC4y202E,heartland rock
76,5WwqdeavrQrbeAMDxGawse,55vs7NT1KxcFjbMC4y202E,mellow gold
76,5WwqdeavrQrbeAMDxGawse,55vs7NT1KxcFjbMC4y202E,rock
76,5WwqdeavrQrbeAMDxGawse,55vs7NT1KxcFjbMC4y202E,soft rock
77,5kI4eCXXzyuIUXjQra0Cxi,06HL4z0CvFAxyc27GXpf02,pop
78,6l8EbYRtQMgKOyc1gcDHF9,70cRZdQywnSFp9pnc2WTCE,classic rock
78,6l8EbYRtQMgKOyc1gcDHF9,70cRZdQywnSFp9pnc2WTCE,folk
78,6l8EbYRtQMgKOyc1gcDHF9,70cRZdQywnSFp9pnc2WTCE,folk rock
78,6l8EbYRtQMgKOyc1gcDHF9,70cRZdQywnSFp9pnc2WTCE,melancholia
78,6l8EbYRtQMgKOyc1gcDHF9,70cRZdQywnSFp9pnc2WTCE,mellow gold
